id,theme
"«Immobile Destin, muette sentinelle,|Froide Nécessité!… Hasard qui t’avançant,|Parmi les mondes morts sous la neige éternelle,|Refroidis, par degrés, l’univers pâlissant,|Sais-tu ce que tu fais, puissance originelle,|De tes soleils éteints, l’un l’autre se froissant…|Es-tu sûr de transmettre une haleine immortelle,|Entre un monde qui meurt et l’autre renaissant?…|Ô mon père! est-ce toi que je sens en moi-même?|As-tu pouvoir de vivre et de vaincre la mort?|Aurais-tu succombé sous un dernier effort|De cet ange des nuits que frappa l’anathème…|Car je me sens tout seul à pleurer et souffrir,|Hélas! et, si je meurs, c’est que tout va mourir!»",Spirituel
"Nul n’entendait gémir l’éternelle victime,|Livrant au monde en vain tout son cœur épanché;|Mais prêt à défaillir et sans force penché,|Il appela le seul — éveillé dans Solyme:|«Judas! lui cria-t-il, tu sais ce qu’on m’estime,|Hâte-toi de me vendre, et finis ce marché:|Je suis souffrant, ami! sur la terre couché…|Viens! ô toi qui, du moins, as la force du crime!»|Mais Judas s’en allait, mécontent et pensif,|Se trouvant mal payé, plein d’un remords si vif|Qu’il lisait ses noirceurs sur tous les murs écrites…|Enfin Pilate seul, qui veillait pour César,|Sentant quelque pitié, se tourna par hasard:|«Allez chercher ce fou!» dit-il aux satellites.",Spirituel
"C’était bien lui, ce fou, cet insensé sublime…|Cet Icare oublié qui remontait les cieux,|Ce Phaéton perdu sous la foudre des dieux,|Ce bel Atys meurtri que Cybèle ranime!|L’augure interrogeait le flanc de la victime,|La terre s’enivrait de ce sang précieux…|L’univers étourdi penchait sur ses essieux,|Et l’Olympe un instant chancela vers l’abîme.|«Réponds! criait César à Jupiter Ammon,|Quel est ce nouveau dieu qu’on impose à la terre?|Et si ce n’est un dieu, c’est au moins un démon…»|Mais l’oracle invoqué pour jamais dut se taire;|Un seul pouvait au monde expliquer ce mystère:|— Celui qui donna l’âme aux enfants du limon.",Spirituel
"Homme, libre penseur! te crois-tu seul pensant|Dans ce monde où la vie éclate en toute chose?|Des forces que tu tiens ta liberté dispose,|Mais de tous tes conseils l’univers est absent.|Respecte dans la bête un esprit agissant:|Chaque fleur est une âme à la Nature éclose;|Un mystère d’amour dans le métal repose;|«Tout est sensible!» Et tout sur ton être est puissant.|Crains, dans le mur aveugle, un regard qui t’épie:|À la matière même un verbe est attaché…|Ne la fais pas servir à quelque usage impie!|Souvent dans l’être obscur habite un Dieu caché;|Et comme un œil naissant couvert par ses paupières,|Un pur esprit s’accroît sous l’écorce des pierres!",Spirituel
"La chevelure éparse et la gorge meurtrie,|Irritant par les pleurs l’ivresse de leurs sens,|Les femmes de Byblos, en lugubres accents,|Mènent la funéraire et lente théorie.|Car sur le lit jonché d’anémone fleurie|Où la Mort avait clos ses longs yeux languissants,|Repose, parfumé d’aromate et d’encens,|Le jeune homme adoré des vierges de Syrie.|Jusqu’à l’aurore ainsi le chœur s’est lamenté,|Mais voici qu’il s’éveille à l’appel d’Astarté,|L’Époux mystérieux que le cinname arrose.|Il est ressuscité, l’antique adolescent!|Et le ciel tout en fleur semble une immense rose|Qu’un Adonis céleste a teinte de son sang.",Spirituel
"En tous lieux, même au pied des autels que j’embrasse,|Je la vois qui m’appelle et m’ouvre ses bras blancs.|Ô père vénérable, ô mère dont les flancs|M’ont porté, suis-je né d’une exécrable race?|L’Eumolpide vengeur n’a point dans Samothrace|Secoué vers le seuil les longs manteaux sanglants,|Et, malgré moi, je fuis, le cœur las, les pieds lents;|J’entends les chiens sacrés qui hurlent sur ma trace.|Partout je sens, j’aspire, à moi-même odieux,|Les noirs enchantements et les sinistres charmes|Dont m’enveloppe encor la colère des Dieux;|Car les grands Dieux ont fait d’irrésistibles armes|De sa bouche enivrante et de ses sombres yeux,|Pour armer contre moi ses baisers et ses larmes.",Spirituel
"Au flanc du Cithéron, sous la ronce enfoui,|Le roc s’ouvre, repaire où resplendit au centre|Par l’éclat des yeux d’or, de la gorge et du ventre,|La Vierge aux ailes d’aigle et dont nul n’a joui.|Et l’Homme s’arrêta sur le seuil, ébloui.|Quelle est l’ombre qui rend plus sombre encor mon antre?|L’Amour. — Es-tu le Dieu? — Je suis le Héros. — Entre;|Mais tu cherches la mort. L’oses-tu braver? — Oui.|Bellérophon dompta la Chimère farouche.|N’approche pas. — Ma lèvre a fait frémir ta bouche…|Viens donc! Entre mes bras tes os vont se briser;|Mes ongles dans ta chair… — Qu’importe le supplice,|Si j’ai conquis la gloire et ravi le baiser?|Tu triomphes en vain, car tu meurs. — Ô délice!",Spirituel
"La vie humble aux travaux ennuyeux et faciles|Est une œuvre de choix qui veut beaucoup d’amour:|Rester gai quand le jour triste succède au jour,|Être fort, et s’user en circonstances viles;|N’entendre, n’écouter aux bruits des grandes villes|Que l’appel, ô mon Dieu, des cloches dans la tour,|Et faire un de ces bruits soi-même, cela pour|L’accomplissement vil de tâches puériles;|Dormir chez les pécheurs étant un pénitent;|N’aimer que le silence et converser pourtant|Le temps si grand dans la patience si grande,|Le scrupule naïf aux repentirs têtus,|Et tous ces soins autour de ces pauvres vertus!|— Fi, dit l’Ange Gardien, de l’orgueil qui marchande!",Spirituel
"Mon Dieu m’a dit: Mon fils, il faut m’aimer. Tu vois|Mon flanc percé, mon cœur qui rayonne et qui saigne,|Et mes pieds offensés que Madeleine baigne|De larmes, et mes bras douloureux sous le poids|De tes péchés, et mes mains! Et tu vois la croix,|Tu vois les clous, le fiel, l’éponge et tout t’enseigne|À n’aimer, en ce monde où la chair règne.|Que ma Chair et mon Sang, ma parole et ma voix.|Ne t’ai-je pas aimé jusqu’à la mort moi-même,|mon frère en mon Père, ô mon fils en l’Esprit,|Et n’ai-je pas souffert, comme c’était écrit?|N’ai-je pas sangloté ton angoisse suprême|Et n’ai-je pas sué la sueur de tes nuits,|Lamentable ami qui me cherches où je suis?»",Spirituel
"L’incroyable, l’unique horreur de pardonner,|Quand l’offense et le tort ont eu cette envergure,|Est un royal effort qui peut faire figure|Pour le souci de plaire et le soin d’étonner:|L’orgueil, qu’il faut, se doit prévaloir sans scrupule|Et s’endormir pur, fort des péchés expiés,|Doux, le front dans les cieux reconquis, et les pieds|Sur cette humanité toute honte et crapule|Ou plutôt et surtout, gloire à Dieu qui voulut|Au cœur qu’un rien émeut, tel sous des doigts un luth,|Faire un peu de repos dans l’entier sacrifice.|Paix à ce cœur enfin de bonne volonté|Qui ne veut battre plus que vers la Charité,|Et que votre plaisir, ô Jésus, s’assouvisse.",Spirituel
"L’autre nuit, je veillais dans mon lit sans lumière,|Et la verve en mon sein à flots silencieux|S’amassait, quand soudain, frappant du pied les cieux,|L’éclair, comme un coursier à la pâle crinière,|Passa; la foudre en char retentissait derrière,|Et la terre tremblait sous les divins essieux:|Et tous les animaux, d’effroi religieux|Saisis, restaient chacun tapis dans leur tanière.|Mais moi, mon âme en feu s’allumait à l’éclair;|Tout mon sein bouillonnait, et chaque coup dans l’air|À mon front trop chargé déchirait un nuage.|J’étais dans ce concert un sublime instrument;|Homme, je me sentais plus grand qu’un élément,|Et Dieu parlait en moi plus haut que dans l’orage.",Spirituel
"Ce qui m’excite à t’aimer, ô mon Dieu,|Ce n’est pas l’heureux ciel que mon espoir devance,|Ce qui m’excite à t’épargner l’offense,|Ce n’est pas l’enfer sombre et l’horreur de son feu !|C’est toi, mon Dieu, toi par ton libre vœu|Cloué sur cette croix où t’atteint l’insolence ;|C’est ton saint corps sous l’épine et la lance,|Où tous les aiguillons de la mort sont en jeu.|Voilà ce qui m’éprend, et d’amour si suprême,|Ô mon Dieu, que, sans ciel même, je t’aimerais ;|Que, même sans enfer, encor je te craindrais !|Tu n’as rien à donner, mon Dieu, pour que je t’aime ;|Car, si profond que soit mon espoir, en l’ôtant,|Mon amour irait seul, et t’aimerait autant !",Spirituel
"Mon corps, vil accident de l’éternel ensemble;|Mon cœur, fibre malade aux souffrantes amours;|Ma raison, lueur pâle où la vérité tremble;|Mes vingt ans, pleurs perdus dans le torrent des jours:|Voilà donc tout mon être! et pourtant je rassemble|Ma volonté, ma force, et mes instants si courts,|Pour illustrer ma vie, et la gloire me semble|Un rempart où la mort s’arrêtera toujours.|Et vous, vous ne voyez, mon frère, dans la gloire|Que d’un mérite vain la palme dérisoire,|Caprice de la foule et du temps et du lieu.|Dédaigneux des vertus que le monde renomme,|Vous dites que la gloire est l’estime de l’homme,|Et que la paix de l’âme est l’estime de Dieu.",Spirituel
"Notre forme au soleil nous suit, marche, s’arrête,|Imite gauchement nos gestes et nos pas,|Regarde sans rien voir, écoute et n’entend pas,|Et doit ramper toujours quand nous levons la tête.|A son ombre pareil, l’homme n’est ici-bas|Qu’un peu de nuit vivante, une forme inquiète|Qui voit sans pénétrer, sans inventer répète,|Et murmure au Destin: «Je te suis où tu vas.»|Il n’est qu’une ombre d’ange, et l’ange n’est lui-même|Qu’un des derniers reflets tombés d’un front suprême;|Et voilà comment l’homme est l’image de Dieu.|Et loin de nous peut-être, en quelque étrange lieu,|Plus proche du néant par des chutes sans nombre,|L’ombre de l’ombre humaine existe, et fait de l’ombre.",Spirituel
"S’il n’était rien de bleu que le ciel et la mer,|De blond que les épis, de rose que les roses,|S’il n’était de beauté qu’aux insensibles choses,|Le plaisir d’admirer ne serait point amer.|Mais avec l’océan, la campagne et l’éther,|Des formes d’un attrait douloureux sont écloses;|Le charme des regards, des sourires, des poses,|Mord trop avant dans l’âme, ô femme! il est trop cher.|Nous t’aimons, et de là les douleurs infinies:|Car Dieu, qui fit la grâce avec des harmonies,|Fit l’amour d’un soupir qui n’est pas mutuel.|Mais je veux, revêtant l’art sacré pour armure,|Voir des lèvres, des yeux, l’or d’une chevelure,|Comme l’épi, la rose, et la mer, et le ciel.",Spirituel
"Vrai Dieu, si quelque part dans un monde écarté|J’eusse grandi tout seul, nourri par une chèvre,|Sans maîtres, bégayant du cœur et de la lèvre,|Par l’esprit et les yeux épelant la clarté,|J’aurais pu dans tes bras jouir en liberté|Des robustes plaisirs dont l’étude me sèvre;|Religieux debout, et curieux sans fièvre,|Je n’aurais pas perdu la paix et la fierté.|Mais ils sont venus tous s’acharner sur mon âme.|Ils me rendent aveugle au jour qui te proclame|Et n’agitent en moi. que dés flambeaux obscurs.|Tes chemins sont barrés de tant de sacrés murs,|Qu’à peine, en sapant tout sur mes pas, te verrai-je,|Et que ma piété ressemble au sacrilège!",Spirituel
"Je voudrais bien prier, je suis plein de soupirs!|Ma cruelle raison veut que je les contienne.|Ni les vœux suppliants d’une mère chrétienne,|Ni l’exemple des saints, ni le sang des martyrs,|Ni mon besoin d’aimer, ni mes grands repentirs,|Ni mes pleurs, n’obtiendront que la foi me revienne.|C’est une angoisse impie et sainte que la mienne:|Mon doute insulte en moi le Dieu de mes désirs.|Pourtant je veux prier, je suis trop solitaire;|Voici que j’ai posé mes deux genoux à terre:|Je vous attends, Seigneur; Seigneur, êtes-vous là?|J’ai beau joindre les mains, et, le front sur la Bible,|Redire le Credo que ma bouche épela,|Je ne sens rien du tout devant moi. C’est horrible.",Spirituel
"Le Phédon jette en l’âme un céleste reflet,|Mais rien n’est plus suave au cœur que l’Évangile.|Délicat embaumeur de la raison fragile,|Il sent la myrrhe, il coule aussi doux que le lait.|Dans ses pures leçons rien n’est prouvé; tout plaît:|Le bon Samaritain qui prodigue son huile,|L’héroïsme indulgent pour la plèbe servile|L’âme offerte à l’épreuve et la joue au soufflet.|On dit que les mourants ont foi dans ce beau-livre:|Quand la raison fléchit, il apaise, il enivre,|Et l’agonie y trouve un généreux soutien.|Prêtre, tu mouilleras mon front qui te résiste;|Trop faible pour douter, je m’en irai moins triste|Dans le néant peut-être, avec l’espoir chrétien.",Spirituel
"Quelqu’un m’est apparu très loin dans le passé:|C’était un ouvrier des hautes Pyramides,|Adolescent perdu dans ces foules timides|Qu’écrasait le granit pour Chéops entassé.|Or ses genoux tremblaient; il pliait, harassé|Sous la pierre, surcroît au poids des cieux torrides;|L’effort gonflait son front et le creusait de rides;|Il cria tout à coup comme un arbre cassé.|Ce cri fit frémir l’air, ébranla l’éther sombre,|Monta, puis atteignit les étoiles sans nombre|Où l’astrologue lit les jeux tristes du sort;|Il monte, il va, cherchant les dieux et la justice,|Et depuis trois mille ans sous l’énorme bâtisse,|Dans sa gloire, Chéops inaltérable dort.",Spirituel
"J’ai deux tentations, fortes également,|Le duvet de la rose et le crin du cilice:|Une rose du moins qui jamais ne se plisse,|Un cilice qui morde opiniâtrement;|Car les répits ne font qu’attiser le tourment,|Et le plus léger trouble est le pire supplice,|S’il traverse la vie aux heures de délice:|Plutôt le franc malheur que le bonheur qui ment!|Un jeûne incorruptible ou bien l’ivresse entière!|Maintenir vierge en soi l’horreur de la matière,|Ou, moins beau, sans remords en épuiser l’amour!|Mais, pur et vil, je sens le charbon d’Isaïe|Et le trop cher baiser de la femme ennemie|Châtier ou flatter mes lèvres tour à tour.",Spirituel
"Chaque nuit, tourmenté par un doute nouveau,|Je provoque le sphinx, et j’affirme et je nie…|Plus terrible se dresse aux heures d’insomnie|L’inconnu monstrueux qui hante mon cerveau.|En silence, les yeux grands ouverts, sans flambeau,|Sur le géant je tente une étreinte infinie,|Et dans mon lit étroit, d’où la joie est bannie,|Je lutte sans bouger comme dans un tombeau.|Parfois ma mère vient, lève sur moi sa lampe|Et me dit, en voyant la sueur qui-me trempe:|«Souffres-tu, mon enfant? Pourquoi ne dors-tu pas?|Je lui réponds, ému de sa bonté chagrine,|Une main sur mon front, l’autre sur ma poitrine:|«Avec Dieu cette nuit, mère, j’ai des combats.»",Spirituel
"Pascal! pour mon salut à quel dieu dois-je croire?|Tu doutes? crois au mien, c’est le moins hasardeux,|Il est ou non: forcé d’avouer l’un des deux,|Parie. A l’infini court la rouge ou la noire.|Tu risques le plaisir pour l’immortelle gloire;|Contre l’éternité, le plus grand des enjeux,|N’exposer qu’une vie est certe avantageux:|La plus sûre vaut moins qu’un ciel aléatoire.|Pitié! maître, j’avance et retire ma main;|Joueur que le tapis sollicite et repousse,|J’hésite, tant la vie est légitime et douce!|Tout mon être répugne à ce choix inhumain;|Le cœur a ses raisons où la raison s’abîme,|Et ton calcul est faux si je m’en sens victime.",Spirituel
"Le dieu du laboureur est comme un très vieux roi|De chair et d’os, seigneur du champ qu’il ensemence;|Le dieu de son curé règne aussi, mais immense,|Trois fois unique, esprit, fils et père de soi;|Le déiste contemple un pur je ne sais quoi|Lointain, par qui le monde, en s’ordonnant, commence;|Et le savant qui rit de leur sainte démence|Nomme son dieu Nature et n’en fait qu’une loi;|Kant ne sait même plus si quelque chose existe,|Et Fichte, usurpateur du temple vide et triste,|Se divinise afin qu’un dieu reste debout.|Ainsi roulent toujours, du néant aux idoles,|Du blasphème aux credo, les multitudes folles!|Dieu n’est pas rien, mais Dieu n’est personne: il est Tout.",Spirituel
"C’était un homme doux, de chétive santé,|Qui, tout en polissant des verres de lunettes,|Mit l’essence divine en formules très nettes,|Si nettes que le monde en fut épouvanté.|Ce sage démontrait avec simplicité|Que le bien et le mal sont d’antiques sornettes|Et les libres mortels d’humbles marionnettes|Dont le fil est aux mains de la nécessité.|Pieux admirateur de la sainte Ecriture,|Il n’y voulait pas voir un dieu contre nature;|A quoi la synagogue en rage s’opposa.|Loin d’elle, polissant des verres de lunettes,|Il aidait les savants à compter les planètes.|C’était un homme doux, Baruch de Spinoza.",Spirituel
"Le voyageur, debout sur la plus haute cime,|A travers le rideau d’une rose vapeur,|Mesure avec la sonde immense de la peur|Sous ses genoux tremblants la fuite de l’abîme|De ce besoin de voir téméraire victime,|Du haut de la raison je sonde avec stupeur|Le dessous infini de ce monde trompeur,|Et je traîne avec moi partout mon gouffre intime.|L’abîme est différent, mais pareil notre émoi:|Le grand vide, attirant le voyageur, l’étonne;|Sollicité par Dieu, j’ai des éclairs d’effroi!|Mais lui, par son vertige il ne surprend personne:|On trouve naturel qu’il pâlisse et frissonne;|Et moi, j’ai l’air d’un fou; je ne sais pas pourquoi.",Spirituel
"La blanche Vérité dort au fond d’un grand puits.|Plus d’un fuit cet abîme ou n’y prend jamais garde;|Moi, par un sombre amour, tout seul je m’y hasarde,|J’y descends à travers la plus noire des nuits.|Et j’entraîne le câble aussi loin que je puis.|Or, je l’ai déroulé jusqu’au bout: je regarde,|Et, les bras étendus, la prunelle hagarde,|J’oscille sans rien voir ni rencontrer d’appuis.|Elle est là cependant, je l’entends qui respire;|Mais, pendule éternel que sa puissance attire,|Je passe et je repasse et tâte l’ombre en vain.|Ne pourrai-je allonger cette corde flottante,|Ni remonter au jour dont la gaîté me tente?|Et dois-je dans l’horreur me balancer sans fin?",Spirituel
"Allons, ange déchu, ferme ton aile rose;|Ôte ta robe blanche et tes beaux rayons d’or;|Il faut, du haut des cieux où tendait ton essor,|Filer comme une étoile, et tomber dans la prose.|Il faut que sur le sol ton pied d’oiseau se pose.|Marche au lieu de voler: il n’est pas temps encor;|Renferme dans ton cœur l’harmonieux trésor;|Que ta harpe un moment se détende et repose.|Ô pauvre enfant du ciel, tu chanterais en vain:|Ils ne comprendraient pas ton langage divin;|À tes plus doux accords leur oreille est fermée!|Mais, avant de partir, mon bel ange à l’œil bleu,|Va trouver de ma part ma pâle bien-aimée,|Et pose sur son front un long baiser d’adieu!",Spirituel
